nc1-8_1_2,nc1-8_2_1,nc1-8_2_2,nc1-8_1_1,s10-12_1_1,s10-12_1_2,s10-12_2_1,s10-12_2_2,nc14_1_1,nc14_1_2,nc14_2_1,nc14_2_2,nc14.FED_1_1,nc14.FED_1_2,nc14.FED.rerun_1_1,nc14.FED.rerun_1_2,nc12.mitotic.FED_1_1,nc12.mitotic.FED_1_2,nc12.mitotic.FED.rerun_1_1,nc12.mitotic.FED.rerun_1_2
1.1035431864071403,0.3319263897822615,0.255392022912452,0.6638728231392657,0.9202858034339233,1.0258331287845184,0.6337081231777418,0.7423052728660142,1.064546749700349,1.3047965483886985,1.6309692451735693,0.6340454826180114,1.7110840649926824,1.7632902309154828,1.0769330423409662,1.0449874966755177,1.1503383150292203,1.352896948087021,0.7446417437120139,0.8446033818631535
1.0479994401609471,0.2884648255511931,0.24079703737044034,0.5753956233813569,0.9563853978980353,1.0406690804596501,0.6594726000127207,0.7494080964958241,1.1358486223529198,1.293551433592353,1.630921312087785,0.6032570799892433,1.715262906226517,1.7659155099240529,1.0717777244502469,1.0354497771086937,1.1830787534250147,1.3930213671007377,0.7598503032551971,0.853473109157073
1.8176492367097628,0.5390663095201431,0.4175737026185857,1.0821764383870967,0.9928884949965215,1.0683389308626048,0.6863227256039899,0.7766943830408598,0.8352129613292466,1.0475328659524392,1.3331710607681335,0.49258279429675583,0.984964881622313,1.0187893954735345,0.622127272769186,0.5968525970806026,1.6112487958143036,1.8798245590099325,1.0294662755238488,1.167516318620144
0.8786884616671992,0.2510677420079571,0.20179285889939466,0.5077250937429142,0.9634533699578116,1.0026275932281672,0.6430985671868857,0.726528358854395,1.2181893668696877,1.458621488447866,1.8467339656909665,0.6549984325750764,2.059826613312286,2.09539994918249,1.300185559472936,1.2457082528875283,0.8300877247035899,0.9731671269501088,0.5455492347117751,0.5965502396509613
1.5777082068958852,0.44652895698527223,0.36587791410862913,0.8930327168041333,0.9307298114052126,1.0165383153252703,0.6435897539053334,0.7386670122736405,0.8571400823915015,1.0494232768141116,1.3307066811533765,0.5025176742594353,1.0980379246887655,1.1356958194931923,0.6973070715825674,0.6643840768530626,1.7115520697566096,1.9993788567123014,1.0970211793343927,1.2441625992573104
0.9123696005678711,0.24499516212707315,0.2111224300453724,0.4857870053057911,0.945744936440508,1.0319385559848362,0.6563260825474942,0.7521808295249995,1.3035680631082356,1.4202440911349505,1.801860711259982,0.6441178140926186,1.9907555157276922,2.083358164495832,1.2900825343053186,1.2343873077721264,0.8487944757234944,0.975837017701048,0.5456027914942788,0.6209269106404791
1.110197331460513,0.30919468567224073,0.2592267026693263,0.6219527993683288,0.9224669943421873,1.0152863531970335,0.6443298904393564,0.7303450362733126,1.0665474817694274,1.275589152148374,1.6453361507843176,0.6058743877132388,1.6118019160579788,1.6556849795080018,1.0196300527182411,0.9831721268823813,1.28432421481809,1.4831125027768453,0.8270708919326027,0.9288563494682004
1.266585668230884,0.3714831860275791,0.2912544154522638,0.7438965011792378,0.9353847977035401,0.9980173567378784,0.6421364498000337,0.7260147130152059,0.891659226602293,1.1060093302902372,1.3939328257271042,0.5308592775930167,1.2529952616165962,1.2831816383906218,0.7902274574307745,0.7556614771448245,1.715897749797518,1.97591999829894,1.092314698856068,1.2365679701053813
1.8070964674649064,0.518439535308485,0.41943576281075573,1.0351704280819916,0.9588279888393484,1.0463267503973088,0.6658924615275957,0.7637987412355732,0.8498231069814443,1.0455266016163045,1.3343189937235072,0.49412064287059065,1.013456580797783,1.0389927303586883,0.6406678275898589,0.6120125949431987,1.628824619041216,1.9056666774684328,1.0399071843814536,1.1816943045615593
1.345932109205945,0.4172593910714476,0.309587071969579,0.832015557398288,0.9231750288037145,1.014578293270848,0.6364355043386515,0.7348907422782246,0.896344035462832,1.106418308936351,1.411373468018693,0.5543201577078363,1.2973936288038836,1.3475282228043497,0.8258298368869912,0.7875462771213242,1.5673008373637731,1.8207615421481516,1.0266182892043136,1.1446916972048027
1.91090224111287,0.548786368467397,0.44349335468882384,1.0958867945315012,0.9649802723733764,1.0555909336885818,0.6695251588168634,0.7706131982288748,0.8635618705916569,1.0418279567251618,1.3312576438886032,0.4901887039313434,0.9875449597819368,1.0149404561805515,0.6257606172955048,0.5958348023616838,1.5862149517287245,1.8405934018760497,1.0116925637662606,1.1508037499642332
1.377783982160264,0.3902105797640527,0.32199354748849646,0.7807340519675832,0.9306580045678249,1.0078645383029925,0.6430234741756582,0.7374544261587562,0.9094960327446848,1.0604562639980306,1.3571276846682248,0.5167582591406786,1.2264782237305765,1.262856477646334,0.7730987391958469,0.7371801630919983,1.696701027108217,1.9653373101207054,1.0835624916145867,1.2212247223544872
0.9809864273753589,0.2918212805416614,0.2261914283226239,0.5962681927818655,0.9103662088419593,1.0155571999706061,0.6237020076464347,0.7295247506274072,1.15853568880756,1.4017514596598133,1.7476963069033524,0.6695604999409611,2.006197267514003,2.0262228520190018,1.2307907464004264,1.1881308269545046,0.9105382824308542,1.0557013782728706,0.5795446781796033,0.6509125168091309
2.1057124217192826,0.610953594166933,0.49175664600034946,1.2175856953466175,1.0296469379905435,1.1263874572903951,0.7161227761344283,0.8234761965569198,0.8865790422969192,1.1086761111375387,1.4110603810516884,0.5157317908952583,0.9279601811601226,0.9504285129879588,0.5884619068290187,0.5590175340148793,1.3954873111504424,1.6290879159397955,0.8925955434470044,1.0132720438839027
1.4523287255831847,0.40919434634831897,0.3377412929296474,0.8167550455953269,0.9201782261676454,1.0065009087530379,0.6383905177343483,0.736547511330455,0.8926608100660345,1.0470073024778093,1.3313221891711444,0.5061394189283231,1.1739302805513507,1.2081696800102208,0.7432124794172724,0.7107552114035245,1.72561403726896,2.005994175023694,1.0959853570504638,1.2415724841892384
